Geneid,DDB-I-SF-S1-001-A3_S21,DDB-PD-003-AMBR-R10--S03-RNA_S2,DDB-PD-003-AMBR-R10--S07-RNA_S8,DDB-PD-003-AMBR-R10--S12-RNA_S13,DDB-PD-003-AMBR-R15--S03-RNA_S3,DDB-PD-003-AMBR-R15--S07-RNA_S9,DDB-PD-003-AMBR-R15--S12-RNA_S14,DDB-PD-003-AMBR-R16--S03-RNA_S4,DDB-PD-003-AMBR-R16--S07-RNA_S10,DDB-PD-003-AMBR-R16--S12-RNA_S15,DDB-PD-003-AMBR-R21--S03-RNA_S5,DDB-PD-003-AMBR-R21--S07-RNA_S11,DDB-PD-003-AMBR-R21--S12-RNA_S16,DDB-PD-003-AMBR-R22--S03-RNA_S6,DDB-PD-003-AMBR-R22--S07-RNA_S12,DDB-PD-003-AMBR-R22--S12-RNA_S17,DDB-PD-003-AMBR-R9--S03-RNA_S1,DDB-PD-003-AMBR-R9--S07-RNA_S7,DDB-PD-009-AMBR-R11--S11-RNA_S20,DDB-PD-009-AMBR-R7--S10-RNA_S18,DDB-PD-009-AMBR-R8--S10-RNA_S19
b0505,2.6398211473813187,2.0538939225499298,2.695883446191008,3.3523592948404866,2.421729654018251,0.0,2.974351578444353,2.4897720801812326,2.574393729491616,2.904388848996463,2.399184000906816,3.070290292855361,2.7384526787903187,2.443220817582461,1.3923911710350465,2.7142475912131845,2.537693531673377,2.1060853122830014,2.4317711144042327,3.064433356705127,2.9859381336224597
b0506,7.649397588665923,7.087075647262145,7.057102115943405,6.940076059364847,6.893918860942738,0.0,6.96380029152029,7.258570386273575,6.850647380933604,6.849105831866134,6.717739064191434,7.0723639063556805,6.9772915593259635,6.832520046705348,6.966819766985078,7.0090944852419605,6.816964811416272,7.071719833652699,6.646115594820892,6.981903112950546,6.88953865589591
b0507,2.5179042436142147,1.4376519676548152,1.8476260215504843,2.4797869788159352,1.7495291703446512,3.835407836030675,1.5155599849258787,1.8919335569404645,1.7445316226184038,2.30165605860431,1.7300746457028384,2.5058040049852406,2.3015518480448236,2.07317133125933,2.105550275476696,2.602005262076834,2.2520647344935076,2.1964282172892653,1.9183497000173602,2.1393149098807256,1.7880965866276781
b0508,1.7821975276074729,1.2056043159600371,0.8887292910254956,1.2820109016829853,1.732092274463273,0.0,0.6163250446110249,0.9683881549888542,1.7271204933690265,0.9625970104954389,0.6149381640237672,1.7223876729894871,1.5652712270034561,1.9103856601271647,0.0,1.1746449129618182,0.9970842975409415,1.8352132381889987,0.9341695943443215,1.5287011466129337,0.9949610084202614
b0509,1.862200894226336,1.8472701810223466,2.252068233902629,1.6366301708083195,1.7633013038146885,0.0,1.5283102618270887,1.8224964589959016,1.758283623566054,1.034491691277274,1.2687053117043685,1.2359097623421003,2.158316758369601,2.0881088586096253,1.6926412475660073,1.078245261376477,1.465075583359404,0.9321277856455596,1.3841619928198479,1.6519737844690146,1.6079519292775895
b0511,0.659007763460696,0.6071137171779983,0.5407636761226058,1.603563010854543,0.49911718126371374,4.109220149104586,1.2768374569169196,0.32818882493062446,0.4970390360177409,1.009614727250518,0.8886817911615167,0.4950646449171872,1.4190627605617778,0.5764137851848119,0.34453171147414785,1.5092011367321623,0.6964464287634531,1.2457961481598787,0.8564956088758204,1.5914568349575973,1.1617967605968773
b0512,2.138133554893736,1.7748606457081046,3.210775667108381,3.014175147664694,1.8676735270122446,4.199159547211426,3.2030929405976116,2.495420331433146,2.924288095725424,3.369766982770215,1.776384304455045,2.643405812064443,3.3456376747690872,1.3640241483779552,3.3534680768361094,3.181064356048014,1.976584267858983,2.838668848209986,1.9477617447514184,3.2636492863163,3.0965011539410154
b0513,2.664036484962285,2.690891738315581,3.1907534884610786,2.743367796992947,2.6581198016470466,4.260692649544819,2.7495511963887207,2.5491025937073175,3.139799980097244,2.2696437228000512,2.443747967897899,2.7964702580325054,2.01439948720524,2.69789028582337,3.1920010880371263,2.3581214054799258,2.8362808720170873,3.009031256425651,2.5136543439988777,1.7701412471936204,2.3076474561528406
b0514,2.575799567909632,2.8029274702648515,2.1583812633122657,2.7707357285307057,2.702748572409374,5.97559177352694,2.2058805974954234,2.703383844417751,2.1356719370887483,2.3733674385924406,2.595743135814946,2.5053594024041734,2.5316708435026647,2.0418829885908942,2.446812528651354,2.069331162903076,2.890464340010894,2.637815119717116,2.4397825014596943,2.568104944257011,2.6749712415894007
b0515,5.7419657105662045,4.779958315043872,5.2171199993101265,5.618326961643458,4.835218955711868,0.0,5.466063802262825,4.537540393295017,5.39628637612707,5.754732668976932,4.4945224388598985,5.194479608096743,5.837186149507523,4.328586705657752,5.106633661188627,5.839069015264011,4.955546059087847,4.9988172273087255,4.45011435515403,5.580689896489927,5.538643707222981
b0516,4.252628612898035,3.103709733651222,3.8462818110909587,4.678184916407307,3.607804831143554,4.331923155064041,4.571857174828969,3.1888411808028496,4.14605566770156,4.5464245883142,3.2254205729306182,3.9945373314485844,4.354812218436134,2.879658785579838,4.181638769110867,4.603944536285604,3.665306819302988,3.7986737540370332,3.734443083277316,4.094590214777863,4.43299164505178
b0517,1.002093456751085,0.0,3.2003566554464857,3.011394180319894,0.3633296857276205,0.0,3.274511431127092,1.0439639922108166,3.2554185357677428,3.035053830420949,0.0,2.1387275774924874,3.234110401864871,0.7489566016113531,2.8785830617535613,2.9961032388471787,1.0741751312994614,3.104671238183111,2.5435516881629936,3.2281341545828264,2.560453661342911
b0518,0.32484498362589953,0.0,0.4819940249572034,1.3540244026261785,0.783355624157996,6.168137341544983,0.9949990663188133,0.7385109583819167,1.0540637901697032,1.2847792060981016,0.8013664596914989,0.7775463237805973,0.4489897693250534,0.5144209880396835,1.640455911605177,1.2127979487212752,0.7620677192299248,1.2842940940829717,0.830117668627203,0.8096182190031836,0.9449768026930172
b4572,1.3244398787041671,1.7726147071281764,2.2252237532834727,2.3562384463023562,1.282117770664525,5.268620696915644,2.719676948031554,1.7483516670125951,0.9634293960665368,1.8611459296867574,1.2085262945923954,2.107415563781169,1.6666919606576165,1.4337299071867255,1.6692029497970273,1.7338490277200265,1.22077320555589,1.5363009571585984,1.613248024647964,1.8707862065058545,1.7863729402614357
b0520,1.6157942845647424,1.3532550162345878,1.7792753946977353,1.8978959196371583,1.5072069597304716,0.0,2.3391207286982687,1.7125197479839143,1.6781745233844318,1.800965896979411,1.3324332223302653,1.970805995374918,2.4535566500592667,1.8588671126579408,1.5478802002164984,2.1018230997634566,1.4534710691173574,2.1452510895749963,1.6636407035116099,1.8337027920121107,1.176804294173868
b0521,1.7466633402460476,0.6486379107357334,0.7991709068942164,0.8715265561422689,1.229872762394896,5.752785461054036,1.2567959690306794,0.0,1.0029766169396275,1.2887258321702955,0.0,1.5844033613933786,0.7494600447655132,1.3777738216631181,1.4625850381473062,0.6289217498558776,0.8996536379004616,1.2260630661565224,1.509468079835905,1.6353749198744354,1.4468562606635864
b0522,7.588575730585979,8.041918916283066,5.888381007999148,6.478870002512833,7.955439021476333,6.07572586780323,6.214983994866295,7.952620231944694,6.296632266757042,6.522709149785781,8.033456267980952,5.936275912932221,6.371940326991714,8.209823687116451,5.702654353842904,6.320110624803693,7.938448835445321,5.9434140084368146,7.086982843620377,6.687686282550172,6.929445050254739
b0523,8.474651547369055,8.899851534158167,6.746621325575245,7.297653561008139,8.870323026245158,0.0,7.185211638099439,8.63722577548352,7.0297482402730065,7.0929691234389844,8.861035543681396,6.596514085299457,6.981557619368155,9.216997139136064,6.568107492626233,7.190912155145416,9.074578265227421,6.747225254515233,7.983470148304036,7.561685971189288,7.8228760226540155
b0524,6.61475249021376,7.092514733120086,6.0237029062341545,6.265097827816988,6.818681715114124,6.053937878347956,6.111862816562126,7.142988004535172,5.850518125234655,6.077545586383161,6.890749559766386,5.894680404589822,5.9847687425703056,7.0276744685078905,6.011489547975142,5.809024819410943,6.76721626256573,5.798288889392424,5.916035258817953,6.065914975078982,5.706678130910739
b0525,10.600963890746579,10.422928610271866,9.814705601653452,9.872582498060114,10.647077861894264,7.17361542053152,9.808951627262632,10.40938934674878,9.913763265706073,9.935907720504717,10.19208193602723,10.013275505520914,9.779331641963736,10.448124245054439,9.95662497341201,9.801099154781257,10.545726299395302,9.80078787572804,9.686936063100731,9.815456629579225,10.127510018666927
b0526,7.120261392684106,7.047365866914117,6.343408131756233,6.543901438637603,6.954407246918159,8.489535149060401,6.433829166370274,6.769052159144855,6.423693679444831,6.385072655728307,6.831953468729586,6.5453408420228705,6.3470248146137775,6.805441420485212,6.557073802414467,6.471820367421063,6.9115982284935615,6.4775806674309155,6.097686524637035,6.495559934574087,6.438480855684252
b0527,1.7743351800894769,1.2977016863892534,1.8217338945531547,2.3957254130339827,1.447962137126193,5.533492698574735,0.842634488850598,1.6489144846475545,0.0,1.0421100462065263,0.8408695870691163,0.0,1.7368995514201409,1.2442639618769014,1.3240709924091187,0.5537554440220245,1.448677813802376,2.2698835918758578,0.7466209948089448,1.380482423893425,1.5708682470049988
b0528,5.410365236160725,4.701450556222273,3.746888311777519,5.162682948870568,5.236741549935919,0.0,4.715595023639977,5.535024156764115,3.4374782716401153,4.554441636201421,3.4187460138429615,4.152100179843149,4.577232042965018,5.681571599603795,3.9764235579023954,2.48201069276573,4.656556385602822,3.086601095971673,4.869916744156299,4.61935559964676,4.506823819530404
b0529,8.65474079303252,8.34689300756245,7.305684986634477,7.595984235076372,8.380562805990335,7.584910428187635,7.477390030975603,8.270470444800914,7.350610925798184,7.622046001909568,8.294355755979144,7.52698093571664,7.659858816319842,8.541975097907782,7.312736404580341,7.348592588306735,8.57398107139221,7.15766168000119,7.637171103109019,7.419223866868687,7.711106758667031
b0530,1.3513196851158915,2.094661527995879,3.055030983132978,2.1422967702999456,2.11195719400267,0.0,1.717176460323011,1.6104020080081072,2.435244325872502,1.2373779220280507,1.3340341823522923,2.6970708959563234,2.1257902251935943,0.0,2.599190356485729,2.3357848526324996,1.5361598079908902,2.928843158840291,1.8506280857653055,1.5493847079529675,2.2597933604957685
b0531,0.6851065836686994,0.4501377140067893,0.0,0.6183406783112454,0.9013807484700989,0.0,0.0,1.0514495686110414,0.0,0.0,1.1321367872465495,0.0,0.0,0.0,0.0,0.4355704596929558,0.24624282586236676,0.6561839434782413,0.42265976226697205,0.3806939823845239,1.0795614313485036
b0532,2.3800997986890944,1.511733288326009,1.7166877330823356,1.7743905521931354,1.726660437700437,0.0,2.3149137819586163,1.19190276709515,2.036547335512545,2.0894344718110434,1.6143216115403578,1.9049454508219108,1.9720293847883983,1.5464541223575756,2.0051706484072276,2.000530585213899,1.668725644211889,1.722024546930982,1.3953966998843872,2.0475856892608753,2.090639977654233
b0533,0.8923038030750824,0.3309970335837748,0.0,0.0,0.0,0.0,0.5067518225364418,0.4622649738684501,0.38305063025070013,0.4590205658745487,0.505570362864983,0.0,0.3889400207043345,0.7876208579975656,1.1352423568938255,0.3198678310336986,0.8370920234472495,1.1484673467859399,0.1633250967981217,0.0,0.3349982966355138
b0534,2.45673934431018,0.9880857997639523,0.0,0.0,0.6624545718014886,0.0,1.768772834939258,1.2872015229806577,0.0,1.0507133917911984,1.7659529855124125,1.1072643104949025,1.4700073584685605,1.2539257229385685,2.0152129335728746,1.275023449769638,1.9998077963255572,1.348752240381706,1.0995650960414176,1.7795960183718789,1.3192210229819819
b0535,1.9979981201510855,1.1392313211390817,1.6278504327394578,2.1747191062482965,1.5361660284996517,0.0,2.0945884161967907,1.1205381410205542,1.5315061907078158,2.424242509390048,0.72456346026383,0.9568008029266565,2.6533176058236325,1.0901211348156978,0.6960077505357586,2.588824842870672,1.3950859321710871,1.8163903028270172,0.24650629525288592,1.7286318756216237,1.7815095017093838
b0537,5.957832923699267,4.774968529434845,5.0861392656672235,5.438675272110749,5.023158562007817,0.0,5.206821977318695,4.584317151610061,5.016259837821414,5.581005226805926,4.823669531860557,5.3363976903083685,5.618557966570428,4.640561801601792,5.030967458312801,5.7516170437558145,4.918984139091611,4.897306825670678,4.881348849284207,5.39813143738483,5.505012775794968
b4633,0.9625069819884309,1.7163730902189422,0.0,1.417059334872007,0.0,0.0,2.2420710966391577,2.1204470289417987,0.0,0.0,0.0,0.0,1.245819289660871,2.0768822907918367,0.0,1.070527749224107,1.1123369858915415,0.0,0.6147517199211969,0.9580110097974825,0.0
b0539,3.402337029709712,1.547151666395012,3.7582235048886625,1.9295334513278168,2.4741055647411256,0.0,2.0486643213157447,3.2398278364828172,2.1376188627865917,3.8343612198389407,2.8593960380838017,3.3255381446789394,3.181633029114239,0.0,3.3103067588832613,2.7117188140525625,3.9229530252650218,1.3286987955369827,3.246200755384538,2.711200142013056,3.6656920171170038
b0542,1.6157942845647424,2.5790867377060303,2.4126489655380596,3.0480933288335463,1.5682419458363754,0.0,2.3391207286982687,1.1470295617388753,0.9839541282884633,2.205976797616923,0.0,1.5590416012946595,1.9946155269408234,0.0,0.0,0.0,1.1791805891868234,1.8514102831476946,1.1085891799112413,2.143832054834481,0.8801000675732984
b0540,5.647956511112639,5.37854639875071,5.0909595621960895,5.2510760903500495,5.212776255664547,0.0,5.205153330995458,5.106406239392061,5.1663249278398435,5.397869995804752,4.834473776635872,5.275183161055288,5.544485791073502,4.998477658825554,5.376957937004495,5.06892718486961,5.2631604542262505,5.257379315008369,5.185240587475011,5.597922405056942,5.275073096564928
b0541,4.589596237962499,3.993388081126377,4.089678480511659,3.6494253326196233,3.677236225129109,6.372502454551167,4.107668314659032,3.9611504911770723,3.50513030986548,3.8039925656135027,4.0633790760692055,3.8128615470852023,3.877384621481034,3.908032601353555,3.952857721229976,4.2501733026421915,4.105603695888484,3.8884853102588517,3.868299498864615,4.255682493843998,3.9575206371658194
b0543,5.807978401621474,5.569365944053102,5.276191791540629,5.238364286353556,5.379781051470039,0.0,5.3936333990698495,5.47663201948632,5.207254835658779,5.50073912472335,5.625440124366499,5.863938053520542,5.3333252790131995,5.308424237684497,5.553512384692184,5.46840711421288,5.649312504746804,5.298379923603103,4.252779798581493,5.320558052717907,5.633963151697292
b4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1562122670698616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0544,1.551361218893254,0.41398310666254096,2.4149491770200515,0.7895595118775979,0.4790841421614004,0.0,1.0598938369783015,0.3142813743696642,1.1215195226231462,1.060940018873345,0.8570534609238825,1.5609128397004994,1.2604972290042413,0.0,1.3460329516361627,1.1887842864242022,0.8157223903857609,1.5005760344767884,0.6235753454847303,0.8657246152655642,1.0076153921359632
b0545,2.975944499026453,2.0765329905848016,3.40451250062453,2.9482156249723133,0.6273885799111897,0.0,3.7817281719205176,2.3333609170105083,2.415942650240802,3.117606942459111,0.805815164506878,3.8020888572489033,3.450049695309289,1.1982274152903902,3.140935394876636,3.2337307908849637,2.094627266684281,2.4163249233134927,3.255033959669996,3.795916334672473,3.3005174831224533
b0546,5.49425567418491,3.8435410227766624,5.129058609092778,5.219035423696747,4.514512845121774,0.0,4.934496421657213,4.151096365381587,5.0388299707058515,5.237367877572593,3.568958728926127,5.173221553530033,4.978393324399465,3.554091721851453,4.758425620905999,4.722679174120785,4.2310326948635115,5.15011505224867,4.169718809901694,4.924592132442866,5.011805034436269
b4588,1.6157942845647424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488995197469198,2.3359180012733916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1085891799112413,1.609568737641181,0.0
b0547,0.0,0.0,1.9642042811393683,0.0,0.0,0.0,0.9321706754946542,0.0,0.7278840771541397,0.8546861069611207,0.0,0.0,1.2236937507622825,0.0,0.0,1.3823204325766367,0.8863811620165571,0.0,0.33188461885553583,1.5036782205287085,0.6452605489259862
b0548,0.0,0.0,2.2837141176810745,0.0,0.0,0.0,1.7747215146464725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947353287537651,0.0,0.0,0.7568103994764388,0.0,0.0
b0549,0.7855466497680003,0.9045917360711868,0.0,1.185442032652154,0.0,0.0,1.2768374569169196,0.0,1.0202604367129537,1.1806040870894106,1.2744938918557862,0.0,1.0330341124414544,0.0,0.0,0.0,0.5292914658728474,1.2457961481598787,0.4908960226426052,0.7816699621844039,0.9136671343233025
b0550,0.0,0.0,0.0,0.0,0.0,6.048054077770237,0.0,0.0,0.0,0.5923814958914662,1.0960305086261073,0.0,0.0,1.5697880635425248,0.0,0.7423085217553186,0.0,0.0,0.7223328997028442,0.6567108485139175,0.0
