Geneid,DDB-I-SF-S1-001-A5-RNAseq_S24,DDB-PD-005-AMBR-R1--S07-RNAseq_S7,DDB-PD-005-AMBR-R1--S10-RNAseq_S14,DDB-PD-005-AMBR-R2--S07-RNAseq_S6,DDB-PD-005-AMBR-R2--S10-RNAseq_S15,DDB-PD-005-AMBR-R3--S07-RNAseq_S8,DDB-PD-005-AMBR-R3--S10-RNAseq_S16,DDB-PD-005-AMBR-R4--S02-RNAseq_S1,DDB-PD-005-AMBR-R4--S07-RNAseq_S9,DDB-PD-005-AMBR-R4--S10-RNAseq_S17,DDB-PD-005-AMBR-R5--S02-RNAseq_S2,DDB-PD-005-AMBR-R5--S07-RNAseq_S10,DDB-PD-005-AMBR-R5--S10-RNAseq_S18,DDB-PD-005-AMBR-R6--S02-RNAseq_S3,DDB-PD-005-AMBR-R6--S07-RNAseq_S11,DDB-PD-005-AMBR-R6--S10-RNAseq_S19,DDB-PD-005-AMBR-R7--S02-RNAseq_S4,DDB-PD-005-AMBR-R7--S07-RNAseq_S12,DDB-PD-005-AMBR-R7--S10-RNAseq_S20,DDB-PD-005-AMBR-R8--S02-RNAseq_S5,DDB-PD-005-AMBR-R8--S07-RNAseq_S13,DDB-PD-005-AMBR-R8--S10-RNAseq_S21,DDB-PD-006-AMBR-R1--S02-RNAseq_S22,DDB-PD-006-AMBR-R1--S07-RNAseq_S30,DDB-PD-006-AMBR-R1--S10-RNAseq_S35,DDB-PD-006-AMBR-R2--S02-RNAseq_S23,DDB-PD-006-AMBR-R2--S10-RNAseq_S36,DDB-PD-006-AMBR-R5--S02-RNAseq_S25,DDB-PD-006-AMBR-R5--S07-RNAseq_S31,DDB-PD-006-AMBR-R6--S03-RNAseq_S26,DDB-PD-006-AMBR-R6--S07-RNAseq_S32,DDB-PD-006-AMBR-R7--S03-RNAseq_S27,DDB-PD-006-AMBR-R7--S07-RNAseq_S33,DDB-PD-006-AMBR-R8--S03-RNAseq_S28,DDB-PD-006-AMBR-R8--S09-RNAseq_S34,DDB-PD-006-AMBR-R9--S03-RNAseq_S29
b3859,6.91071744199299,6.788493690661477,6.766200558044399,6.912965276379366,6.745687192164651,6.897471166654167,6.990669478299752,7.1647399013252,6.8809846638869905,6.498887558776105,7.0920563061461595,6.405706797864697,6.631563932071225,7.136746202992727,6.622886394978177,6.74520250902172,7.367648376379498,0.0,6.742900290769308,7.366985605256085,6.8667849163325565,6.889106762556436,7.187251328244477,6.621897811451337,6.633880424227751,7.124051507699309,6.769719386840175,6.8920565327612335,6.968567755777232,7.260829228117343,0.0,7.3320842698220785,7.08906563709878,7.0130554885802905,6.935931583134794,7.513447444939895
b3860,7.760726191467311,8.008318464201993,7.156456300137418,7.780285754977456,7.015104964803693,7.227633592107089,7.522714274236456,7.91591470099724,7.316847904717719,7.384747434558642,7.7616739403371815,7.250903208831004,7.398385195046819,8.076615665725223,7.060612377691363,7.383596351408707,8.165098309405645,0.0,7.167190953563504,8.018379028859401,7.476578679105234,7.341916950014736,7.428670026521195,6.9851356605327,7.283156690372759,7.656502699595606,7.138894707935555,7.77741040051956,7.489381600939745,7.756543904956304,0.0,7.596195383956169,7.607855506265883,7.565697236905827,6.892204743306514,7.81565659037007
b3861,2.4300697777892872,1.9520465181697115,2.543580419153762,1.8169148723429318,2.4358060083898962,1.8945130153243706,2.245175424058383,1.849947917943712,1.5500830606599494,2.71122181832754,1.1617262402084223,0.9229068847710036,1.920307738405215,1.8555232328697533,2.9253989179927413,2.152191112196984,2.3890657714831516,0.0,2.2013942696557582,2.386967133127419,1.911321962539589,1.559852187954302,2.0656056459252428,1.7799193242790063,1.8248860523933388,1.7010496815155374,2.1694035917406462,2.4080866154253053,2.072370072629891,2.4804906451939046,0.0,2.7133803720760286,2.328485531220895,1.8527009438672277,0.8632834440186413,1.3238025421740793
b3862,4.6183521641478675,4.612970881024198,4.202433203505235,4.042677662112892,4.056917893239785,2.7133177629611462,3.675526028992069,3.5724223077448136,4.358976894916396,3.955859027978601,4.32022943242708,4.070619200193259,4.202803633044552,4.093107722041484,4.103394065020096,3.6715064125988826,4.35762809942989,0.0,3.8420635163863666,4.3551604920388245,3.5346653172677756,3.620930072800059,3.993821695380804,3.861275891114214,3.738779883336604,4.229484795264064,4.022350771107071,3.829237777928151,4.028392347490373,4.026075264328143,0.0,4.315016061952886,4.009510550478545,3.596103147608521,3.3817171687155554,3.8041732489788727
b3863,6.583141423980308,6.345016101573196,6.504333733275581,6.610834457521055,6.376683446059686,6.651761732079605,6.461791958357917,6.793336305777795,6.4967899214614135,6.32378026700204,6.555623059633566,6.458512219156575,6.3549030761669085,6.521969108157611,6.487745972747212,6.493954390599486,6.873650666560013,6.966607559338351,6.511694054299812,6.769074642750248,6.517361321606084,6.528800889690301,6.533118307315928,6.4416626043874174,6.497060304785996,6.652191535837788,6.339507700131527,6.700539639069398,6.423466088503812,6.861106665489479,0.0,6.902438523045955,6.579808456209241,6.4314482471170775,6.453608011908047,6.722273760195592
b3865,7.193422068734619,7.0422977943626215,6.769583888909969,6.846559380320348,6.846037636989911,6.976549230472046,6.679258858430111,7.3363008572744555,6.7580827964930394,6.58775369412081,6.905359520309336,6.541571985858122,6.554398091762027,7.451677719698522,5.418090142838089,6.600693255781512,7.135558611297078,9.096100414066111,6.4781170823858725,7.266994378073349,6.768213971131031,6.495616603254256,7.156365814010524,6.644534473143593,6.988521276185214,7.239772230124795,6.709358064190068,7.280037219321185,6.788473414255211,7.321857364708886,0.0,7.398567640453246,7.112209987387194,7.361977218628477,6.316593816687671,7.320778328815626
b3866,8.471969755497717,8.05165508853102,7.798294258218128,7.999323097527434,7.744717397030575,8.023997239261709,7.650972518990037,7.78312204880055,7.792831678327558,7.700289599463773,7.490138561754308,8.135952705886957,7.826669592434276,7.75198143440066,7.871753483096427,7.691241349402764,7.678494811720336,0.0,7.855457743366455,8.034250744047071,8.294810227338994,7.820677448233326,7.835851862837227,7.828036497914012,7.3034606370029564,7.803820303047408,7.646884912791063,7.433014594542688,7.553203278920619,7.017185773634434,0.0,7.19765969288215,6.967651215599766,7.623314662133157,8.364950087207927,7.896388828045804
b3867,6.052444073175205,6.2612029785242145,5.997384711340627,6.497455705234013,6.054400876227763,6.292284327987181,6.217453187493691,6.937683044156223,6.21926767019253,5.9974857798195975,6.877942735970963,6.432601373007866,5.998198935128632,6.4094946599979945,6.284470790835671,5.925975505294763,6.75751865938359,7.981078476607755,6.3225035604692605,6.738033898111939,6.292174888764002,6.182584709055714,6.945127559213921,6.368014087557306,5.987666567932177,6.976625419069529,6.019194476903764,6.776565174563023,6.473057785868536,7.06936702527793,0.0,7.17964963767019,6.4229819985056595,6.634335782442632,6.811689347894129,6.8018229429979264
b4686,7.792345249701858,9.226416601548877,7.668067957252771,8.799517434427758,7.452359251705194,8.834522142990277,8.267421170995247,7.63979262451286,7.713033039823166,8.676537831585152,7.463159552502365,5.560745860671545,8.18486114175973,8.008925446479711,7.555360398273047,8.628558890162498,7.924628534556218,0.0,8.37333005122208,7.862916328009581,7.090487395637899,8.159957768220725,6.7883312389400325,6.8908614587688275,8.57257751756873,7.251169035435007,7.385088623223628,6.397487916647063,7.10540338245491,6.896177643027121,0.0,6.183097992079346,7.416925883758887,6.345026827181142,5.246501342446723,6.104946538560364
b3868,5.304948873677069,4.816513901811379,5.266878871755327,4.535681926350339,5.134722640926471,5.09175646205742,4.774883074217055,6.219982163963809,5.2098394440610285,4.7813970843775175,6.708647071521748,4.7744698355923845,5.303200571493177,6.315998607791003,4.4869898694161545,4.977087075349954,6.359490818049042,0.0,5.678820515189215,6.510409222858795,4.773208061344753,4.978125355868979,6.389132914110401,5.0222170129317645,5.501482371700345,6.46726706187965,5.506982722662146,6.7353746692553385,4.763053622368639,5.466276832714645,0.0,5.382523802744927,4.564742670277617,6.897966767591123,5.089461288271962,6.654473594391175
b3869,5.556435910723173,5.069799070146475,5.2302035509631475,5.145211150010727,5.310939896567117,5.2956020544005264,5.238862580161708,7.019820306713945,4.9024870808092,4.645067708793213,7.239085895513221,4.4833622747849935,5.2509683156557845,6.892148090631892,5.060305474044699,5.239477810744258,6.963152360875214,0.0,5.674527674023718,6.94860341610373,4.8123837759632035,4.949511525248188,6.94326400714195,5.068279610105157,5.0085020675068295,6.896388273600559,5.380301090553512,7.033376887018963,4.792759493914856,5.505763972889301,0.0,5.617303014101229,4.445963875115074,7.078566740835488,5.119838104373152,6.95924970131797
b3870,9.03883834049154,7.400223811766697,8.854229615322716,7.445297953628751,8.88220499780162,7.839401864798387,8.451595401772657,10.098610821776301,7.835484308726179,8.096061924837239,10.475410977833938,8.196390571872604,8.775578886238444,10.284236940537037,7.516538365109818,8.5025381840369,10.217494083248924,8.940982475192985,9.210564115819453,10.274521305899674,7.862825971811947,8.38349759842619,10.409379142939704,7.974006523933315,8.871334831207367,10.354908319213942,9.048888413872676,10.292866503842063,8.199385555022847,9.081979307868243,0.0,9.216294113960519,8.259733715668938,10.613908945941317,7.5693226157968505,10.519165038614554
b3871,9.687698326161536,8.481444963193072,8.675111201318723,8.601186289818163,8.591509897522766,8.445317544524446,8.478117781114909,9.775469542499094,8.480293277174875,8.297778432323126,9.719486783069335,9.239441526533156,8.598320523087327,9.675779139472112,8.52130178149013,8.522283523532735,9.723754878983165,9.154130471661642,8.814832616869674,9.716902525720869,8.537130386213702,8.602017355693906,9.932774025542788,8.560082815439541,8.545162122177603,9.844859577118036,8.640654392399943,9.83713623792969,8.991637432389117,10.015680472874577,0.0,10.05646632323126,9.202125539037112,9.669427179599143,9.457960056704321,9.581683955436983
b3872,3.6420238595091927,3.8554401674820364,3.9618770477086285,3.242470224661848,4.1411612386967915,3.33874142547803,4.0052650205698965,3.4605882450043843,4.647473038422451,4.4171595295597745,3.749620424023966,3.037876991651144,4.046355782039148,3.390592935616185,3.835639023872211,3.8940717918730394,3.0550977842470504,0.0,3.6748619862437115,3.2501557330201085,3.7254862558181343,4.16010733958181,3.1436430547049765,3.9724032834897343,3.7860128181309545,3.5055272069866588,4.017370007880613,3.6742717713148956,3.6625983454014044,4.016624529738521,0.0,3.2124163059856814,3.5371938268599843,2.9770934893511924,2.1034755145408846,3.277746163364927
b3873,2.8242500967111606,4.091191842709764,3.94902070549481,4.2782571655882125,4.285215813541971,3.357700300243981,3.675317469196004,2.9190032348147343,4.484011583745976,3.741915138062952,3.4497428496376674,3.2471544303433224,3.7549132128059113,2.269071394086166,3.649327040092997,4.17234482006243,1.4679948714063895,0.0,3.988752116316049,2.0305467184107817,3.753574289996667,3.712492574648717,3.0408247585368917,4.008102789285707,3.5629778097724456,2.963993670028574,3.680074597864223,2.3332882135828923,3.68601031454152,2.6111511153394322,0.0,3.1302437758929793,3.863671816982552,2.3513098699512267,1.4815121105933065,2.6341133927139433
b3874,1.3152032964694407,2.0851465138622767,0.6285299158575005,1.945657045926205,1.520833639940877,2.3494413882079725,2.117129411451341,1.050104418073147,2.1658998056829604,1.8409922747894194,0.7648992030123821,1.0091320700012598,2.134277425555088,0.0,2.4525872075013058,2.0103079236199473,0.0,0.0,1.8922824425201545,0.0,1.6713008074677156,1.7215473112226165,1.1377977803159152,1.9073930583522207,1.4204094553541422,1.1842167897268356,1.169112775123149,1.4536359482661505,1.9733324186451668,0.383588373797071,0.0,1.4000184642377793,1.9924484324781049,1.094535490539064,0.7608202038356309,1.4325166594734486
b3875,1.7074588137487137,1.5728531023213557,1.8047084270029763,0.0,0.0,0.0,1.1503695329680583,0.9840279625105245,0.0,0.0,0.0,0.0,1.2185554839163257,0.0,0.0,1.1280459177359545,1.1700685776641204,0.0,0.38920833711286795,0.0,1.0979333940721632,0.608560156247133,0.7916133960711158,0.39411595255694487,0.9069799429765653,1.5813048031046695,1.0980274719905343,1.5390828390039548,0.5937919163896939,1.0791886544720266,0.0,0.9986242351383157,0.6534095872992899,0.0,0.8842231296625005,0.4730224074237608
b3876,1.3593867299052564,1.7811525021456254,2.152593276289621,2.147000112141914,2.302626156961624,0.0,1.3815197624609183,1.771296089253437,1.1238344009036143,2.1132822329392225,0.0,1.7149719156394352,1.8560864338928313,1.3793520868587097,1.8834174211064734,1.653417161514786,1.1597553793019069,0.0,2.073784485705254,1.055182337222622,2.03425336610682,1.5357382346105843,1.4875343160294088,1.7994515569664706,2.008500658525419,1.4000186975324416,1.7013226868105351,1.1727690379407878,1.7603188257515163,1.9055244322604494,0.0,1.4458701377969785,1.5750109493575706,0.8632024964963629,2.250104340294638,0.96908551824429
b3877,0.9308056447599817,1.3110342204400915,1.319705365416917,0.0,1.0965770710102607,0.0,1.6942696916443325,0.31556048325433017,0.8450920581693311,1.4249086266729958,1.1874004230552933,1.255519083191711,0.914378750925725,0.0,1.897011171592526,1.6661411717925363,1.1700685776641204,0.0,1.9210824064566712,1.0648694518936934,2.1445149150558365,1.4589711524179365,1.4995387652555852,0.9578490382372449,1.4595534545855022,0.5831348110931182,1.3338955158673023,0.9657277617976502,1.4762411523373438,1.4164459349352032,0.0,1.4576804173730438,1.5874051937927947,0.8716143021692775,1.1818376447155612,1.2375942908090982
b3878,1.5869936598593155,1.8826533218755248,2.390025419139211,1.983438248138969,2.1017056801916723,1.184546950938463,1.9131658266597678,1.1140352409319978,1.6633289050249118,2.2230298351938784,0.9023996559478268,2.157585007492609,2.003601885025995,1.5057575934388807,1.5128442877687684,1.4583191156261388,0.0,0.0,1.9027230880072727,0.0,1.6479997748975896,1.7315060041260986,1.3173984994458692,1.9581109165457202,1.4783607031110155,1.0120265878738908,1.9432334389357289,0.2823274993707736,1.8817252935753224,1.9409117119802342,0.0,1.237704795680871,2.108778888298152,1.3519092296445456,1.1983769091769316,1.293990414565668
b3879,1.891505260580485,0.7975940663076933,1.083030881967408,0.0,1.8291438111951732,1.924908848429247,1.497556283161629,1.8314272860112661,0.6738743851559619,1.8152815031871228,0.0,1.252803154418677,1.728996571549191,0.8548190456078644,2.3429491847163657,1.1255109685572076,1.5206821474228456,0.0,1.7290274347777999,1.39652668166273,0.512272798284445,1.5011256909029793,1.4002361492772284,1.7434738783661559,1.5668828795577374,1.4529703113643662,1.4358367197988646,0.5606974373020822,1.7967458859718175,1.6228537099801763,0.0,1.3174750893705998,0.8926168861213216,1.3508762200334086,1.9430726816708896,0.66005042443211
b3880,2.5371121786552595,2.702602894166521,2.88756477867859,2.768605860284733,2.527129826267641,3.6418252309084695,2.6363664688606443,2.000456263627769,2.9383514909251884,2.462785907987808,2.190240902753545,2.7393036049741157,2.508391825880922,2.0062431911533674,2.82386408852468,2.653600124727682,2.8636012069350856,0.0,2.706919779772794,1.7812228976147746,3.110404645986233,2.951237394767088,1.8683836008279757,2.6457902473951282,2.5565261187634,1.9181032919100516,2.6067868626659454,2.3934676634470673,2.507930865078242,1.164704758558289,0.0,2.4476476424177878,3.00581722780132,1.8262922015133525,1.9379064138738076,1.7576667316926942
b3881,1.8077432902454573,0.8306700857246524,2.4127955107188734,2.972033475281063,2.4562316743828894,3.835360985597497,1.9578540763903416,2.0300331131594467,2.5904577935217397,1.870603302120261,2.3301140549012413,2.609985436669324,2.0492563160275594,2.1410191672852803,2.8960270078189856,2.5814212163477293,1.5711150818685349,0.0,2.6715685254353025,1.4445748510485388,2.4583145882254978,2.609353940271719,2.4120864182183888,2.448362161032338,2.626330436440761,1.9559842547332462,2.535069123942466,1.5867305058882013,2.589337203413495,2.306886296684384,0.0,1.3638920824811334,2.827284659228675,1.7178627934005855,1.4152204560929462,0.9393970581137622
b3882,0.7657180856227788,1.7175028448752048,2.38908802377805,1.8811207725443793,1.6775663922804802,2.415763270333251,1.5283870549608394,1.0931172349862248,1.1573839527852254,1.0295701722287223,1.572310663920372,1.9480741269946376,1.4376826169936545,0.8762305703522857,2.38117830182741,2.123868141384985,0.9751841152922295,0.0,2.2714107748563688,2.1291341726423045,1.2151556406300186,1.9402758664668465,0.6459410453767563,2.3577797799087747,1.010163671756371,0.597501541037462,2.2686114185691015,0.5761523149345806,1.6616170941685158,1.1951193179617254,0.0,1.1087945568677786,2.1108486310393424,1.1903148763402118,0.9855965753602739,1.3212649588474188
b3883,2.278338174316087,3.54602334168631,2.38908802377805,3.3774901386854195,2.8393269625588053,3.6510760458737206,2.4322842834565,2.468160911818555,3.067493457083943,2.044131039189476,2.5691302922342,3.363230062562707,2.767676716966144,2.588190189119885,3.5265760991605344,2.557103946915873,1.9626142430211053,0.0,2.8991110074202115,2.9540282592491187,3.0087816225136645,2.79615047564572,2.604744244503135,2.7185210210574904,2.8919798352800266,2.0280611219907327,3.337121819232756,1.7884096290796032,2.9051830193119637,1.8396675352106369,0.0,2.389859636206239,3.0915464178653824,1.8335179346483104,2.849499410846323,1.7647545546681378
b3884,6.203949697536867,5.8694090265825,6.416570345720879,5.687419288089385,6.505204874006026,6.325056880215392,6.338734427303607,5.610455140457723,6.315438396016781,6.364770281227794,5.594057253953281,5.466799309515409,6.496946017960022,5.290680778581541,6.36928940859067,6.420762541367574,4.835793577987665,8.784413642117558,6.218123470300675,5.618791839842917,6.207529649409973,6.34601380048484,5.576745593162916,6.398614901196106,6.288306600935449,5.597824738618238,6.445453573621286,4.939697045572071,5.986529790963237,5.277063314045193,0.0,5.419536711761565,5.568912647027633,5.579493795771451,4.856173433184151,5.179380933154635
b3885,7.549472754066671,7.8034931007717985,7.690965343679479,8.009928883982202,7.728234826552366,7.657873689409677,7.849425238087239,6.955624493622547,7.6873368526833525,8.019302701247211,6.662897231250596,6.602229027956958,8.02830499331204,6.961958924330663,7.683239853018407,8.003494068485951,6.545606305096346,9.173205975137742,8.047700900592135,7.1265612944178525,7.830150555505059,8.034615022578766,7.005530914650378,7.883332921419641,7.733042692364612,7.215892273609106,7.90623562628414,6.887715011880309,7.377350167522121,6.507377973731037,0.0,6.279119891281702,6.923925590135399,6.611610845360997,6.224065290393849,6.797616091865587
b3886,6.291724966686191,6.69607589533547,6.643455150429547,7.131837039389828,6.623559958138128,6.9572308443588025,6.607321371208926,6.074176219319462,6.802594575417093,6.797204101504248,5.973980946453214,6.666732959250363,6.907437049217854,5.953186931307374,7.188828069429308,6.7918496358276625,6.255989369047818,0.0,6.8431870056237205,6.063482992801787,7.037462204130793,6.8401806003155885,6.2940350102216716,6.866736633413991,6.473738148983179,6.086493971173735,6.736531389586451,5.793665522585786,6.569558296124892,6.042852018159692,0.0,5.94511698949794,5.931410904725232,5.897688673349433,5.979638789549736,6.262485551102915
b3887,7.488109347808285,7.616874776073583,7.191682647452822,7.615475478920673,7.479177460105774,7.573180648531333,7.218705447046069,7.359711401378144,7.460607099673876,7.32094338375985,7.29118463216565,7.003710955232795,7.358283636625754,7.211049990076656,7.32633813117255,7.348298894063448,7.2603384821459205,9.626562721111826,7.413862461152385,7.5778026342983,7.336252752169119,7.357575185934541,7.247318762480415,7.392321907781113,7.477588264831991,7.538683490913499,6.957909641224148,7.084343060787712,7.178029666993772,7.093569063419442,0.0,7.112577963476298,6.9573510769357005,7.183918009731544,7.016411839429304,6.870729132604092
b3888,6.855906383656925,6.775078291681779,6.670875270555112,7.034369991748639,6.444072657573649,6.9245744803896,6.559924239042185,6.999895457826125,6.581489015112087,6.4407250701172245,6.660348711989575,6.587733767359542,6.504665909316604,6.87762524753534,6.4712840722535026,6.668162914210902,6.948623566157289,8.452363379919445,6.812766440443821,6.692479889813912,6.8918373124260155,6.6795022541125135,6.887971519535065,6.782257194139611,6.602517187584361,6.881675488725186,6.847694781291463,6.893123466440256,6.576796247634497,6.79230942692989,0.0,6.7628072292451655,6.350574442420256,6.685516410123041,6.624780618218016,6.614191084617587
b3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8155958328324646,0.0,2.334066815076529,0.0,1.262947667085091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355124191890175,1.1087564435188344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1556365580625136
b3890,4.581596236855108,5.266655889993351,5.158616050830784,3.5839735725992474,4.808338783299824,0.0,4.994442919745434,3.127098514027289,4.565624472991976,4.732982973120821,3.1834061852847664,3.2900345658246293,5.112555732409247,2.971742497232645,5.14910849713945,5.267450548008311,0.0,0.0,4.556942351648654,2.9838401444437714,3.9481940139083784,4.725769152760699,3.7784781947250012,4.515328695454615,5.037638553869223,3.5245504711471893,4.647450118255422,3.4663273466271565,4.785914051958755,3.5316221530824086,0.0,3.3888857533366217,4.618626337780288,4.370958237355237,3.5490984138271915,3.591013201147037
b3891,6.48882205566814,6.419861578883913,6.735270418676143,6.433238996287848,6.519990941149308,6.539274903059393,6.408029164217537,6.602816004030945,6.760367672392928,6.300962780165318,6.848323464723793,6.942563795883909,6.497187167814531,6.6801328992941755,6.78955538934737,6.4032044006061275,6.438108175229144,0.0,6.7619897536587175,6.624162293237132,6.662222269540827,6.621944870090423,6.699774191188897,6.9638192792507905,6.705401145503168,6.577783583853337,6.729414136234146,6.987976466024873,6.84814882054971,7.053664105547614,0.0,7.156665797488266,6.9081160550622664,6.754355874850834,7.119164723210894,6.723370504518226
b3892,4.537314673330557,5.831623594205719,5.804382917390273,4.781062265332545,5.368636985117772,5.5814985380504,5.6488614604292495,5.337293114989295,5.226725289368331,5.34544307390824,5.464311497870546,5.502986493175834,5.391361900913865,5.184050202315285,5.985047517906385,5.843287021252556,5.3877819226969335,0.0,5.689697750563029,5.671677312061353,5.6463442904499574,6.0147236261328665,5.472831112354284,5.383104118750342,5.660620907784344,5.575185699331037,5.591800516593465,5.852231651814616,5.422595897408053,5.575447830672313,0.0,5.365943847379994,5.333642824317451,5.3174127086546354,5.392657182215648,5.086510052306974
b3893,3.470624071241533,4.522104550271995,4.67214966196996,4.643395524529655,4.7427805951087505,4.18814967611198,5.116779080326018,4.708363166512461,4.669423371483128,4.538641786779582,4.7797499334781435,5.348882450112705,4.649873636564172,4.868919727168911,4.919890532980298,4.822574583877619,4.40251466225443,0.0,5.214276173908558,4.510254420270411,4.942914836045642,5.404098353522247,4.568079915221844,4.342452741750471,4.595159042707678,4.727061818851295,4.872988576207921,4.772452341148992,4.528540544465939,4.780069572153949,0.0,4.797493494328669,4.809345197064017,4.636813464414836,5.007008085578302,4.650767447274033
b3894,5.503472298121732,7.3600458541075255,7.7419777259385585,7.605081635445371,7.709388233483944,7.754993366777289,7.631880897861427,7.405064702932899,7.729809706275344,7.4107780736262585,7.378393128121798,8.094340408377654,7.612741212257111,7.365056546651092,7.6722303046704114,7.5891864510007405,7.389677246771665,9.411539555575745,7.996309761882707,7.484510740017817,8.01397847313583,7.760021214352229,7.590165493473086,7.835425646893462,7.740695206764931,7.4783644009043275,7.894114870019139,7.604903036564019,7.873918620989946,7.800464134839953,10.410607105952002,7.94092282923912,7.9600903151374505,7.253755470927511,7.49758232885338,7.195699724896728
b3895,4.4651309239349715,5.5780173375452655,4.804058964920306,4.304594622573955,4.755677790848865,5.072316150032128,5.0920212548945285,5.066327234801179,5.0045807380155445,4.801263054653666,4.329565715503598,4.841507713680364,4.6588289194251775,4.805331565248432,5.127513649933896,4.698098077570144,5.411229808890251,0.0,4.860358207161878,3.955856073559002,5.134052449488574,4.8677040137070104,4.625821704960452,4.77419661272312,5.18060518008635,4.795188292525807,4.272302703463649,5.142274625635055,4.864801263316005,4.890730303547038,0.0,4.826222579525711,5.060472911507159,4.765455858815876,5.309355411919394,4.616844400331127
b3896,2.7965682557739364,0.7207356185953546,1.718517973712953,2.474848579290063,2.454890364235288,1.7888668754624493,1.9763346717698849,1.1913093185954093,2.2198245285336053,2.4391069288365594,1.8134921694312225,2.2148295683778483,2.420796260005367,2.3946717022027806,1.4791751024578996,1.3539628284092275,2.3511469556824283,0.0,2.0173371333571932,0.0,1.5216024043428442,2.0751945755062007,2.5353681799770342,2.1038135213933917,1.103390151299927,2.1656567849546033,1.6984816513001335,2.6826773909639043,1.8770937906430847,2.0997590250610623,0.0,2.3943751375751288,2.4123647265816013,1.668112952982197,2.368147102595107,1.3378858691953408
b3897,1.0547428164259414,1.3589782791493126,1.367840187682516,0.7554554363519516,1.3667097929240468,0.0,1.4709417124284978,0.6610676376767814,1.5327055763605115,0.8489246612482506,0.5908631358637186,1.0700817720767577,1.788246972928187,0.8930294020657791,2.0835358786985783,0.834274282405252,1.5760320381772361,0.0,1.8386395492038083,1.44926352719586,1.3682694386353798,1.45028551966121,0.9022167565752794,1.9023933184505684,1.255184362057479,1.6346774725610345,1.2362349042734533,1.5916742675352675,1.3863111066740645,1.0720021548527274,0.0,2.0578899249240945,1.5506151514864377,1.3099834702313087,1.8128573246717175,1.7907153695365894
b3898,2.079123782873769,2.8854693177439383,2.07963170035882,1.0866541269354988,2.109343366128615,2.8181572907945793,2.4521369285910315,2.163646484972812,2.2038683330178204,1.456514243759518,2.928375522904902,1.763058844829339,1.5867479499330912,1.925728665865908,3.0092413223916434,2.486203319730864,1.7769063143699415,0.0,2.1396069833060514,0.0,1.6843116509620908,2.0983443542495896,1.8486110260472755,1.6941750600581278,2.040676396928773,1.7499794206210781,2.4404957405497085,1.15921379087318,2.4887278269030246,1.4855270484058467,0.0,2.3779190683541964,2.7137653646482134,2.166605837617848,2.632035644599681,2.705645624526988
b3899,1.3299847659316386,1.9364901792888334,1.5381370953241549,0.0,1.061236116883525,1.4780762012938162,1.5560338367843298,1.519568600263096,1.0977931174300477,0.7166433511863775,0.6867719073455629,1.681419882852426,1.1806644725556983,1.3496893730646784,0.0,1.21434564446025,0.6750912722170797,0.0,1.125911376727054,1.6251255945897083,1.2392747857926927,1.001276302180724,0.43177351269385483,1.4849886267161907,1.2997380015875324,0.9641545686722128,0.6270333245270484,0.0,0.9797509172410518,0.8453476561728441,0.0,1.1315284095155773,0.6293249282361564,1.2545888119241089,1.1446921633174334,1.4150542830250012
b3900,1.2661157990096406,0.0,1.3484350891197778,0.0,1.8669116430120045,1.963614051344062,2.257587467678859,1.7111848224575281,1.1600522861724218,1.6275233911491294,0.0,0.0,1.612355350298686,0.0,0.0,2.0227327605511847,0.0,0.0,1.2870575426799449,0.0,1.4689088315058436,1.393435983475927,1.9385770983632247,0.0,0.0,1.3473522181612252,1.4690216124851578,0.9891607917611974,1.1270822130284235,0.0,0.0,0.0,1.2217143070557976,0.0,2.0969600779212305,1.487824348224895
b3901,1.9967223894525608,0.0,0.0,0.0,2.250034350113718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7567645105466034,0.0,1.45360540315104,1.9070801132037114,0.0,2.1396069833060514,2.537225112734052,3.092065087689971,2.277410328610505,0.0,1.619791326834837,0.9727865539562837,0.7912289667543602,1.4184094434767074,0.0,0.0,1.1532425894041558,0.0,1.0689480176817359,0.705021691991244,1.4984347213219995,0.0,0.0
b3902,1.5377008795842237,0.0,2.5914564050923956,0.0,2.943768905528677,1.3625976350106004,2.61418477270563,0.0,0.0,2.6077124342137123,0.0,0.0,3.0758682323079682,0.0,0.0,3.2677380751582352,1.0357562805175804,8.714711173233136,3.780961364995459,2.223130494843258,4.07099316086258,3.2287876276452265,0.0,0.6114090176139284,2.9290103486179624,0.0,2.6111651428521103,0.0,0.27961092376143604,0.5532582166333575,0.0,0.0,0.566786029633841,0.0,0.0,0.4070067812184498
b3903,1.1674978570458214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0864651361685733,1.7665346343886792,3.4641730981634646,2.6752055475240075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
